Unique ID,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,Innodata,DCL,2020, 2021, 2022, 2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type
001568,US Federal,United States,United States of America,Internal Revenue Service (IRS),English,"IRS National Standards: Food, Clothing and Other Items",https://www.irs.gov/businesses/small-businesses-self-employed/national-standards-food-clothing-and-other-items,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
001569,US Federal,United States,United States of America,Department of Justice (DOJ),English,Office of Legal Counsel Opinions,https://www.justice.gov/olc/opinions,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
001571,US Federal,United States,United States of America,Community Development Financial Institutions Fund,English,CDFI Impact Blog,https://www.cdfifund.gov/impact/Pages/default.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,N,whole document (Blog entry),,,whole document,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
001572,US Federal,United States,United States of America,Rural Development,English,Rural Development Procedures Notices,https://www.rd.usda.gov/resources/directives/procedures-notices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
001573,US Federal,United States,United States of America,Rural Development,English,Rural Development Administrative Notices,https://www.rd.usda.gov/resources/directives/administrative-notices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
001574,US Federal,United States,United States of America,Department of Veterans Affairs,English,VA VALERI Servicer News,http://www.benefits.va.gov/homeloans/servicers_valeri_news.asp,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (news item),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000824,US State,United States,Utah,Utah State Legislature,English,Utah - Bills,https://le.utah.gov/~2019/bills/static/HB0001.html,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Utah - Revised Statutes,,,,checked,,,P3,,,,,,,
001083,US State,United States,Utah,Utah State Legislature,English,Utah - Register,https://rules.utah.gov/publications/utah-state-bull/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,"<iss. no.> Utah Bull. <page no.>(<month day,year>)",page level,Will need year to make unique - will suggest <year><iss. no.> Utah Bull. <page no.>,checked,,,P3,,,,,,,
000845,US State,United States,Vermont,Vermont State Legislature,English,Vermont - Bills,https://legislature.vermont.gov/bill/introduced/2020,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Vermont - Revised Statutes,,,,checked,,,P3,,,,,,,
001065,US State,United States,Vermont,Vermont State Legislature,English,Vermont - Register,https://secure.vermont.gov/SOS/rules/search.php,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P3,,,,,,,
001388,International,APAC,Vietnam,Vietnam National Assembly,English,Vietnam National Assembly News & Events,http://quochoi.vn/en-US/news-events/Pages/new-events.aspx,11,,,,2023-06-23 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,,P4,,,,,
001663,International,APAC,Vietnam,National Assembly of the Socialist Republic of Vietnam,English/Vietnamese,Constitution of Vietnam,http://quochoi.vn/en-US/abouts/Constitution/Pages/The-1992-Constitution.aspx,11,,,,2023-06-23 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001742,International,APAC,Vietnam,Vietnam National Assembly,English/Vietnamese,Vietnam Labor Code,,11,,,,2023-06-23 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
000853,US State,United States,Virginia,Virginia State Legislature,English,Virginia - Register,http://register.dls.virginia.gov/toc.aspx?voliss=36:02,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001530,US State,United States,Virginia,Virginia State Legislature,English,Virginia - Bills ,https://leg1.state.va.us/cgi-bin/legp504.exe?201+men+BIL,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Virginia - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
000856,US State,United States,Washington,Washington State Legislature,English,Washington - Bills,https://app.leg.wa.gov/billinfo/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Washington - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
000858,US State,United States,Washington,Washington State Legislature,English,Washington - Register,http://leg.wa.gov/CodeReviser/Pages/Washington_State_Register.aspx,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
000862,US State,United States,West Virginia,West Virginia State Legislature,English,West Virginia - Bills,http://www.wvlegislature.gov/Bill_Status/Bills_all_bills.cfm?year=2019&sessiontype=1x&btype=bill,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),West Virginia - Revised Statutes,,,,,checked,,P2,,,,,,,SESSION_LAWS
000864,US State,United States,West Virginia,West Virginia State Legislature,English,West Virginia - Register,https://apps.sos.wv.gov/adlaw/registers/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P2,,,,,,,ADMINISTRATIVE_REGISTER
000868,US State,United States,Wisconsin,WisconsinState Legislature,English,Wisconsin - Register,https://docs.legis.wisconsin.gov/code/register,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
000870,US State,United States,Wisconsin,WisconsinState Legislature,English,Wisconsin - Session Laws,https://docs.legis.wisconsin.gov/2019,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,Daily,Wisconsin - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
001084,US State,United States,Wyoming,Wyoming State Legislature,English,Wyoming - Register,https://rules.wyo.gov/Default.aspx,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001540,US State,United States,Wyoming,Wyoming State Legislature,English,Wyoming - Bills,https://wyoleg.gov/Legislation/2020,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Wyoming - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
001660,International,Canada,Yukon,Yukon Legislature,English/French,Revised Statutes of Yukon,http://www.gov.yk.ca/legislation/legislation/page_a.html,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,checked,P0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,checked,P0,,,,,,,,
000621,US State,United States,Alabama,Alabama State Legislature,English,Alabama - Revised Statutes (Code of Alabama),http://alisondb.legislature.state.al.us/alison/CodeOfAlabama/1975/Coatoc.htm ,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Ala. Stat. § 1.1,,,checked,,P0,,,,,,,,
000626,US State,United States,Alaska,Alaska State Legislature,English,Alaska - Revised Statutes,http://www.akleg.gov/basis/statutes.asp#01 ,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Alaska Stat. § 1.1,,"NOTE: You'll need to navigate through the statutes via the 'TOC' link on the left side menu, by default only Title 1 is displayed",checked,,P0,,,,,,,,
000627,US State,United States,Arizona,Arizona State Legislature,English,Arizona - Administrative Code,https://azsos.gov/rules/arizona-administrative-code,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
000630,US State,United States,Arizona,Arizona State Legislature,English,Arizona - Revised Statutes,https://www.azleg.gov/arstitle/ ,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Ariz. Stat. § 1.1,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000637,US State,United States,California,California State Legislature,English,California Statutory Code,http://leginfo.legislature.ca.gov/faces/codes.xhtml,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,checked,,Monthly,1/1/2021,n/a (versioned),Chapter,,Cal. <SUBJECT> Code § <section no.>,Cal. Gov't Code § 12955(e),,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001089,US State,United States,California,California State Legislature,English,California Code of Regulations,https://govt.westlaw.com/calregs/Index?transitionType=Default&contextData=%28sc.Default%29 ,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,checked,,Monthly,1/1/2021,n/a (versioned),Chapter,,"Cal. Code Regs. tit. x, §§ x","Cal. Code Regs. tit. 21, §§ 7105.2",,,checked,P0,,,,,,Westlaw,,ADMINISTRATIVE_COMPILATION
000646,US State,United States,Colorado,Colorado State Legislature,English,Colorado - Code of Colorado Regulations,https://www.sos.state.co.us/CCR/NumericalAgencyList.do?deptID=21&deptName=600%252520Department%252520of%252520Transportation,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Division,,,,chapter does not appear to be well-formed in Colorado Code of Regulations (Appear to go Department > Division),,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
000648,US State,United States,Colorado,Colorado State Legislature,English,Colorado - Revised Statutes,https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=fadf2682-8e7d-4a2e-8305-50081d7d97e8 ,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter (level below Title),,Colo. Stat. § 1.1,,"Not explicitly name but comes between Title and Article, which is generally Chapter",,checked,P0,,,,,,Lexis,,STATUTORY_COMPILATION
000650,US State,United States,Connecticut,Connecticut State Legislature,English,Connecticut - Revised Statutes,https://www.cga.ct.gov/current/pub/titles.htm ,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Conn. Stat. § 1.1,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001509,US State,United States,Connecticut,Connecticut State Legislature,English,Connecticut - Regulations,https://eregulations.ct.gov/eRegsPortal/Browse/RCSA,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,checked,,Monthly,1/1/2021,n/a (versioned),Subtitle,,,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000653,US State,United States,Delaware,Delaware State Legislature,English,Delaware - Revised Statutes,https://delcode.delaware.gov/ ,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,"Del. Stat. Tit. 1, § 1",,"volumes start/end midyear, so would need probably need to organize by volume (could display date range?)",checked,,P0,,,,,,,,
000655,US State,United States,District of Columbia,District of Columbia Legislature,English,District of Columbia - DUPLICATE,http//dccode.org/browser/,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000656,US State,United States,District of Columbia,District of Columbia Legislature,English,District of Columbia - Revised Statutes,"https://code.dccouncil.us/dc/council/code/

Bulk XML Download here:
https://github.com/dccouncil/dc-law-xml",3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Title,,D.C. Stat. § 1.1,,,,checked,P0,,,,,00655,,,STATUTORY_COMPILATION
001548,International,EMEA,European Union,Multiple EU Authorities,English,Consolidated Texts,https://eur-lex.europa.eu/browse/directories/consleg.html,1,checked,2021 Contract,,2021-03-19 00:00,,,Statutes/Regulations,,,,Weekly,1/1/2021,N (with exceptions),Full document entry (Reg/Act/etc.),,"<legislation type> <number and title>, <article level citations (optional)>, <publication date (year)> <OJ details>","Commission Regulation 2019/876, art. 400(2(a), 2019 O.J> (L150/1)(EU)","Scope pending pilot analysis, starting point via directory browse is subject 1 (General, financial and institutional matters) and subject 10 (Economic and montary policy and free movement of capital), via link… https://eur-lex.europa.eu/browse/directories/consleg.html",,checked,P0,,,,,,,,STATUTORY_COMPILATION
001554,International,EMEA,European Union,Multiple EU Authorities,English,EU Official Journal,https://eur-lex.europa.eu/oj/direct-access.html,1,checked,2021 Contract,,2021-03-19 00:00,,,Proposed/Monitoring,,,,Daily,1/1/2021,N (with exceptions),Journal Entry,Consolidated Texts,<year> O.J. (OJ number) 1 Art. <article no.>,2019 O.J. (L150) 1 Art. 400,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001747,International,EMEA,European Union,European Central Bank (ECB),English,ECB AnaCredit Reporting Manual,https://www.ecb.europa.eu/pub/pdf/other/AnaCredit_Manual_Part_I_General_Methodology_201905~e4b471a87e.en.pdf,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001752,International,EMEA,European Union,Basel Committee on Banking Supervision,English,Basel Committee on Banking Supervision Publications ,https://www.bis.org/bcbs/publications.htm,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001756,International,EMEA,European Union,European Commission,English,European Commission (EC) Publications,https://ec.europa.eu/info/publications_en,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001757,International,EMEA,European Union,Joint Committee of the European Supervisory Authority,English,ESA Joint Guidelines,https://esas-joint-committee.europa.eu/Publications/Guidelines/,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001758,International,EMEA,European Union,European Central Bank (ECB),English,ECB Banking Supervision Supervisory Practices Publications ,https://www.bankingsupervision.europa.eu/banking/html/index.en.html,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
000658,US State,United States,Florida,Florida State Legislature,English,Florida - Laws of Florida,http://laws.flrules.org/,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,,,,Daily,1/1/2021,N,whole document (Bill),,Fla. Stat. § 1.1,,,,checked,P0,,,,,,,,SESSION_LAWS
000660,US State,United States,Florida,Florida State Legislature,English,Florida - Revised Statutes,http://www.leg.state.fl.us/statutes/,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000661,US State,United States,Georgia,Georgia State Legislature,English,Georgia - Revised Statutes,https://advance.lexis.com/container?config=00JAAzZDgzNzU2ZC05MDA0LTRmMDItYjkzMS0xOGY3MjE3OWNlODIKAFBvZENhdGFsb2fcIFfJnJ2IC8XZi1AYM4Ne&crid=a39a0b24-78a9-43e0-9af1-a9693aba1e54,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,checked,,Monthly,1/1/2021,n/a (versioned),Chapter,,Ga. Code Ann. x-x-x,Ga. Code Ann. 10-1-393.5,This is the Legal source associated with the sample citations that we want to be able to leverage in Legal demo,checked,,P0,,,,,,Lexis,,
000668,US State,United States,Idaho,IdahoState Legislature,English,Idaho - Admin Code,https://adminrules.idaho.gov/rules/current/index.html,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Level below Department,,,,Example - Department of Finance > 12.01.08 rules Pursuant to the Uniform Securities Act (2004),,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
000670,US State,United States,Idaho,IdahoState Legislature,English,Idaho - Revised Statutes,https://legislature.idaho.gov/statutesrules/idstat/,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Idaho Stat. § 1.1,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000672,US State,United States,Illinois,Illinois State Legislature,English,Illinois - Admin Code,http://www.ilga.gov/commission/jcar/admincode/titles.html,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,checked,,Monthly,1/1/2021,n/a (versioned),Part,,,,,,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
000674,US State,United States,Illinois,Illinois State Legislature,English,Illinois - Revised Statutes,http://www.ilga.gov/legislation/ilcs/ilcs.asp,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,checked,,Monthly,1/1/2021,n/a (versioned),Act,,1 Ill. Comp. Stat. 1/1-101,215 Ill. Comp. Stat. 155/18.1,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000678,US State,United States,Indiana,Indiana State Legislature,English,Indiana - Administrative Code,http://iac.iga.in.gov/iac//,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Article,,,,,,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
000679,US State,United States,Indiana,Indiana State Legislature,English,Indiana - DUPLICATE,http://iga.in.gov/legislative/laws/2019/ic/titles/001,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
000682,US State,United States,Indiana,Indiana State Legislature,English,Indiana - Revised Statutes,http://iga.in.gov/legislative/laws/2019/ic/titles/001,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Ind. Stat. § 1.1,,,,checked,P0,P2,,,,00679,,,STATUTORY_COMPILATION
001748,International,International,International,Organisation for Economic Co-operation and Development (OECD),English,OECD Guidance,https://www.oecd-ilibrary.org/,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,checked,,P0,,,,,,,,
001754,International,International,International,Financial Action Task Force (FATF),English,Financial Action Task Force (FATF) Media,http://www.fatf-gafi.org/publications/?hf=10&b=0&s=desc(fatf_releasedate),6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,checked,,P0,,,,,,,,
000683,US State,United States,Iowa,Iowa State Legislature,English,Iowa - Administrative Code,https://www.legis.iowa.gov/law/administrativeRules/agencies,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
000686,US State,United States,Iowa,Iowa State Legislature,English,Iowa - Revised Statutes,https://www.legis.iowa.gov/law/iowaCode,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Iowa Stat. § 1.1,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001088,International,EMEA,Ireland,Oireachtas,English,Ireland Statutory Instruments,http://www.irishstatutebook.ie/eli/statutory.html,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Daily,1/1/2021,N (with exceptions),whole document (SI),,<short name of instrument or order>(SI<number>/<year>) (<country abbreviation if not evident from context>),,,,checked,P0,,,,,,,,ADMINISTRATIVE_COMPILATION
001111,International,EMEA,Ireland,Oireachtas,English,Acts of the Oireachtas,http://www.irishstatutebook.ie/eli/acts.html,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Weekly,1/1/2021,N (with exceptions),Act,,"<short title, including year if in title>(<Act No., or if before 1938, Pub. Stat. No.>/<year>) (<country abbreviation if not evident from context>).",Section,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001115,International,EMEA,Ireland,Oireachtas,English,Ireland Pre 1922 Acts,http://www.irishstatutebook.ie/eli/pre-acts.html,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,One-time Load,1/1/2021,N (with exceptions),Act,,"<short title, including year if in title>(<Pub. Stat. No.>/<year>) (<country abbreviation if not evident from context>)",,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001541,International,EMEA,Ireland,Irish Law Reform Commission,English,ILRC Revised Acts,http://revisedacts.lawreform.ie/revacts/chron,1,checked,2021 Contract,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Weekly,1/1/2021,N (with exceptions),Act,,"<short title, including year if in title>(<Act No., or if before 1938, Pub. Stat. No.>/<year>) (<country abbreviation if not evident from context>).",,Scope pending pilot analysis,,checked,P0,,,,,,,,STATUTORY_COMPILATION
001544,International,EMEA,Ireland,Central Bank of Ireland,English,"Regulations (Codes, Guidelines, Letters, and Regulatory Notices) ",https://www.centralbank.ie/regulation,1,checked,2021 Contract,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Weekly,1/1/2021,N (with exceptions),"whole document (reg, guideline, etc)",,CBI <document type > ,2 layers down from whole document (leveraging guiding principles,Scope pending pilot analysis,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001749,International,EMEA,Ireland,Office of the Revenue Commissioners,English,Office of the Revenue Commissioners Guidance,https://revenue.ie/en/tax-professionals/index.aspx,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001750,International,EMEA,Ireland,Irish Takeover Panel,English,Irish Takeover Panel Rules,http://irishtakeoverpanel.ie/rules/takeover-rules/,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001751,International,EMEA,Ireland,Irish Auditing and Accounting Supervisory Authority (IAASA),English,Irish Auditing and Accounting Supervisory Authority (IAASA) Publications,https://www.iaasa.ie/Publications/Auditing-standards,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
001755,International,EMEA,Ireland,Ireland Department of Finance,English,National Risk Assessment for Ireland,https://assets.gov.ie/8242/80ab9a41b1354405adcec66bfb1c0715.pdf ,6,checked,,checked,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,identified during pilot work,,checked,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE
000689,US State,United States,Kentucky,Kentucky State Legislature,English,Kentucky - Revised Statutes,https://apps.legislature.ky.gov/law/statutes/,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Ky. Stat. § 1.1,,,,checked,P0,,,,,,,,STATUTORY_COMPILATION
